station_name,station_id,lat,lng
Rivington St & Ridge St,5406.02,40.718502,-73.983298
Rivington St & Ridge St,5406.02,40.71850211,-73.98329859
W 29 St & 9 Ave,6416.06,40.7500727,-73.99839279
W 29 St & 9 Ave,6416.06,40.750073,-73.998393
W 29 St & 9 Ave,6416.06,40.750072,-73.998392
Hanson Pl & Ashland Pl,4395.07,40.685068,-73.977908
Hanson Pl & Ashland Pl,4395.07,40.68506807308177,-73.97790759801863
Hanson Pl & Ashland Pl,4395.07,40.685068,-73.977907
Rivington St & Chrystie St,5453.01,40.721101,-73.991925
Rivington St & Chrystie St,5453.01,40.7211,-73.991925
Rivington St & Chrystie St,5453.01,40.72110063,-73.9919254
Grand St & Greene St,5500.02,40.72170005235607,-74.00238141417502
Grand St & Greene St,5500.02,40.7217,-74.002381
Berry St & N 8 St,5379.09,40.719009,-73.958525
Berry St & N 8 St,5379.09,40.7190095,-73.95852515
Berry St & N 8 St,5379.09,40.71901,-73.958525
Broadway & Berry St,5164.04,40.710445,-73.96525
Broadway & Berry St,5164.04,40.710446,-73.965251
Broadway & Berry St,5164.04,40.71044554,-73.96525063
E 84 St & 1 Ave,7180.02,40.775655,-73.950686
E 84 St & 1 Ave,7180.02,40.77565541,-73.95068615
W 44 St & 5 Ave,6551.02,40.755002,-73.980144
W 44 St & 5 Ave,6551.02,40.75500254,-73.98014437
W 44 St & 5 Ave,6551.02,40.755003,-73.980144
W 11 St & 6 Ave,5914.03,40.73532427,-73.99800419
W 11 St & 6 Ave,5914.03,40.735324,-73.998004
Howard St & Centre St,5422.04,40.71910537,-73.99973337
Howard St & Centre St,5422.04,40.719105,-73.999733
W 67 St & Broadway,7116.04,40.77492513,-73.98266566
W 67 St & Broadway,7116.04,40.774925,-73.982665
W 67 St & Broadway,7116.04,40.774925,-73.982666
9 Ave & W 18 St,6190.08,40.74317449,-74.00366443
9 Ave & W 18 St,6190.08,40.743174,-74.003664
W Broadway & Spring St,5569.06,40.724947,-74.001659
W Broadway & Spring St,5569.06,40.72494672359416,-74.00165855884552
W Broadway & Spring St,5569.06,40.724946,-74.001658
W 64 St & Thelonious Monk Circle,7123.04,40.77516,-73.989187
W 64 St & Thelonious Monk Circle,7123.04,40.77515953434235,-73.98918695747852
W 64 St & Thelonious Monk Circle,7123.04,40.775159,-73.989186
Lenox Ave & W 111 St,7602.05,40.798785,-73.9523
Lenox Ave & W 111 St,7602.05,40.798786,-73.9523
Forsyth St\t& Grand St,5382.07,40.717798,-73.993161
Forsyth St\t& Grand St,5382.07,40.71779817737835,-73.99316132068634
Milton St & Franklin St,5752.07,40.72906,-73.95779
Forsyth St & Broome St,5453.05,40.718939,-73.992662
Forsyth St & Broome St,5453.05,40.71893904,-73.99266288
Forsyth St & Broome St,5453.05,40.718939,-73.992663
W 100 St & Broadway,7580.01,40.797372,-73.970411
W 100 St & Broadway,7580.01,40.7973721,-73.97041192
W 100 St & Broadway,7580.01,40.797372,-73.970412
S 3 St & Bedford Ave,5235.05,40.712604,-73.962644
S 3 St & Bedford Ave,5235.05,40.71260486,-73.96264403
S 3 St & Bedford Ave,5235.05,40.712605,-73.962644
E 20 St & FDR Drive,5886.02,40.733142,-73.975738
E 20 St & FDR Drive,5886.02,40.73314259,-73.97573881
E 20 St & FDR Drive,5886.02,40.733143,-73.975739
Atlantic Ave & Furman St,4614.04,40.69165183,-73.9999786
Atlantic Ave & Furman St,4614.04,40.691651,-73.999978
Atlantic Ave & Furman St,4614.04,40.691652,-73.999979
E 9 St & Avenue C,5616.01,40.725213,-73.977687
E 9 St & Avenue C,5616.01,40.72521311,-73.97768752
E 9 St & Avenue C,5616.01,40.725213,-73.977688
E 9 St & Avenue C,5616.01,40.722992,-73.979954
W 36 St & 9 Ave,6569.07,40.754623,-73.995167
W 36 St & 9 Ave,6569.07,40.75462324029105,-73.99516761302948
W 36 St & 9 Ave,6569.07,40.754623,-73.995168
Lexington Ave & E 29 St,6164.09,40.743115,-73.982153
Lexington Ave & E 29 St,6164.09,40.743116,-73.982154
Lexington Ave & E 29 St,6164.09,40.74311555376486,-73.98215353488922
Washington Pl & Broadway,5755.01,40.72903917,-73.99404649
Washington Pl & Broadway,5755.01,40.729039,-73.994046
W 26 St & 10 Ave,6382.05,40.749717,-74.00295
W 26 St & 10 Ave,6382.05,40.749717753,-74.002950346
W 26 St & 10 Ave,6382.05,40.749718,-74.00295
W 50 St & 9 Ave,6854.05,40.76360467795863,-73.98917958140373
W 50 St & 9 Ave,6854.05,40.763604,-73.989179
W 50 St & 9 Ave,6854.05,40.763605,-73.98918
W 17 St & 8 Ave,6148.02,40.74177603,-74.00149746
W 17 St & 8 Ave,6148.02,40.741776,-74.001497
E 91 St & 2 Ave,7286.01,40.781122,-73.949655
E 91 St & 2 Ave,7286.01,40.78115276427916,-73.94963040947914
E 91 St & 2 Ave,7286.01,40.78112229934166,-73.94965589046478
E 91 St & 2 Ave,7286.01,40.781153,-73.94963
E 91 St & 2 Ave,7286.01,40.781152,-73.94963
Broadway & W 58 St,6948.1,40.76695317,-73.98169333
Broadway & W 58 St,6948.10,40.766953,-73.981693
Sullivan St & Washington Sq,5721.01,40.73047747,-73.99906065
Sullivan St & Washington Sq,5721.01,40.730477,-73.99906
Sullivan St & Washington Sq,5721.01,40.730477,-73.999061
Frederick Douglass Blvd & W 112 St,7631.23,40.801694,-73.957145
Madison Ave & E 26 St,6131.12,40.742684734875695,-73.98671329021454
Madison Ave & E 26 St,6131.12,40.742684,-73.986713
Madison Ave & E 26 St,6131.12,40.742685,-73.986713
E 47 St & Park Ave,6584.12,40.755102,-73.974986
E 47 St & Park Ave,6584.12,40.75510267,-73.97498696
E 47 St & Park Ave,6584.12,40.755103,-73.974987
South St & Whitehall St,4846.01,40.701221,-74.012342
South St & Whitehall St,4846.01,40.70122128,-74.01234218
Murray St & West St,5329.06,40.714978,-74.013012
Murray St & West St,5329.06,40.7149787,-74.013012
Murray St & West St,5329.06,40.714979,-74.013012
South St & Gouverneur Ln,4953.04,40.70355377,-74.00670227
South St & Gouverneur Ln,4953.04,40.703554,-74.006702
South St & Gouverneur Ln,4953.04,40.703553,-74.006702
W 37 St & 5 Ave,6398.06,40.75038009,-73.98338988
W 37 St & 5 Ave,6398.06,40.75038,-73.98339
W 37 St & 5 Ave,6398.06,40.75038,-73.983389
W 42 St & Dyer Ave,6644.07,40.75898481399634,-73.99379968643188
W 42 St & Dyer Ave,6644.07,40.758985,-73.9938
W 42 St & Dyer Ave,6644.07,40.758984,-73.993799
E 30 St & Park Ave S,6206.08,40.74444921,-73.98303529
E 30 St & Park Ave S,6206.08,40.744449,-73.983035
Clark St & Henry St,4789.03,40.697601,-73.993445
Clark St & Henry St,4789.03,40.697601,-73.993446
Clark St & Henry St,4789.03,40.69760127,-73.99344559
E 25 St & 1 Ave,6004.07,40.738176,-73.977386
E 25 St & 1 Ave,6004.07,40.7381765,-73.97738662
E 25 St & 1 Ave,6004.07,40.738177,-73.977387
2 Ave & E 96 St,7338.02,40.783963,-73.947167
2 Ave & E 96 St,7338.02,40.7839636,-73.9471673
2 Ave & E 96 St,7338.02,40.783964,-73.947167
E 12 St & 3 Ave,5788.12,40.73223272,-73.98889957
E 12 St & 3 Ave,5788.12,40.732233,-73.9889
E 12 St & 3 Ave,5788.12,40.732232,-73.988899
5 Ave & E 103 St,7511.19,40.792255,-73.952499
5 Ave & E 103 St,7511.19,40.7922553,-73.95249933
Bedford Ave & Nassau Ave,5550.05,40.72311651,-73.95212324
Bedford Ave & Nassau Ave,5550.05,40.723116,-73.952123
Bedford Ave & Nassau Ave,5550.05,40.723117,-73.952123
Grand Army Plaza & Plaza St West,4010.15,40.6729679,-73.97087984
Grand Army Plaza & Plaza St West,4010.15,40.672968,-73.97088
Grand Army Plaza & Plaza St West,4010.15,40.672967,-73.970879
W 84 St & Columbus Ave,7382.04,40.784999,-73.972834
W 84 St & Columbus Ave,7382.04,40.785,-73.972834
W 84 St & Columbus Ave,7382.04,40.78499979,-73.97283406
Driggs Ave & N 9 St,5411.08,40.71816969454208,-73.95520135760307
Driggs Ave & N 9 St,5411.08,40.718169,-73.955201
Driggs Ave & N 9 St,5411.08,40.71817,-73.955201
W 82 St & Central Park West,7304.08,40.78275,-73.97137
Frederick Douglass Blvd & W 117 St,7688.12,40.805159,-73.954692
Fulton St & Pearl St,5024.09,40.707721,-74.004386
Fulton St & Pearl St,5024.09,40.70772198491691,-74.00438636541367
Fulton St & Pearl St,5024.09,40.707722,-74.004386
Cherry St,5181.04,40.712199,-73.979481
Cherry St,5181.04,40.71219906,-73.97948148
Hudson St & Reade St,5359.10,40.71625008,-74.0091059
Hudson St & Reade St,5359.1,40.71625,-74.009105
Hudson St & Reade St,5359.10,40.71625,-74.009106
E 89 St & York Ave,7204.08,40.777945,-73.946041
E 89 St & York Ave,7204.08,40.7779453,-73.946041
Avenue D & E 3 St,5436.09,40.72082834,-73.97793172
Avenue D & E 3 St,5436.09,40.720828,-73.977932
Spring St & Hudson St,5653.12,40.72583996792375,-74.0076532959938
Spring St & Hudson St,5653.12,40.725839,-74.007653
Spring St & Hudson St,5653.12,40.72584,-74.007653
W 52 St & 11 Ave,6926.01,40.767272,-73.993929
W 52 St & 11 Ave,6926.01,40.76727216,-73.99392888
W 52 St & 11 Ave,6926.01,40.767272,-73.993928
W 106 St & Central Park West,7606.01,40.798185,-73.96059
W 106 St & Central Park West,7606.01,40.7981856,-73.9605909006
W 106 St & Central Park West,7606.01,40.798186,-73.960591
5 Ave & E 63 St,6904.06,40.766368,-73.971518
E 53 St & Lexington Ave,6617.09,40.75828,-73.970694
E 53 St & Lexington Ave,6617.09,40.75828065,-73.97069431
E 53 St & Lexington Ave,6617.09,40.758281,-73.970694
Gansevoort St & Hudson St,6072.14,40.73944820130404,-74.00507032871246
Gansevoort St & Hudson St,6072.14,40.739448,-74.00507
Lenox Ave & W 126 St,7720.03,40.808442,-73.9452087
Lenox Ave & W 126 St,7720.03,40.808442,-73.945209
E 48 St & 5 Ave,6626.01,40.75724567911726,-73.97805914282799
E 48 St & 5 Ave,6626.01,40.757246,-73.978059
E 48 St & 5 Ave,6626.01,40.757245,-73.978059
Madison Ave & E 82 St,7188.13,40.778131,-73.960694
Madison Ave & E 82 St,7188.13,40.7781314,-73.96069399
Madison Ave & E 82 St,7188.13,40.778131,-73.960693
Cathedral Pkwy & Broadway,7680.03,40.804213,-73.96699104
Cathedral Pkwy & Broadway,7680.03,40.804213,-73.966991
Amsterdam Ave & W 79 St,7311.02,40.782939,-73.978651
Amsterdam Ave & W 79 St,7311.02,40.7829391,-73.9786517
Amsterdam Ave & W 79 St,7311.02,40.782939,-73.978652
W 76 St & Columbus Ave,7281.09,40.7801839724239,-73.97728532552719
W 76 St & Columbus Ave,7281.09,40.780183,-73.977285
W 76 St & Columbus Ave,7281.09,40.780184,-73.977285
Union Ave & N 12 St,5411.07,40.71924,-73.95242
W 15 St & 10 Ave,6115.09,40.74275382865903,-74.00747358798981
W 15 St & 10 Ave,6115.09,40.742754,-74.007474
W 15 St & 10 Ave,6115.09,40.742753,-74.007473
W 51 St & 6 Ave,6740.10,40.7606597,-73.98042047
W 51 St & 6 Ave,6740.1,40.760659,-73.98042
W 51 St & 6 Ave,6740.10,40.76066,-73.98042
W 89 St & Columbus Ave,7432.09,40.7882213,-73.97041561
W 89 St & Columbus Ave,7432.09,40.788221,-73.970416
W 89 St & Columbus Ave,7432.09,40.788221,-73.970415
E 1 St & 1 Ave,5593.01,40.723356,-73.98865
E 1 St & 1 Ave,5593.01,40.723355,-73.988649
E 1 St & 1 Ave,5593.01,40.72335597960796,-73.98864984512329
W 100 St & Manhattan Ave,7538.14,40.795,-73.9645
William St & Pine St,5065.12,40.70717936,-74.00887308
William St & Pine St,5065.12,40.707179,-74.008873
3 Ave & E 62 St,6762.04,40.76312584,-73.96526895
3 Ave & E 62 St,6762.04,40.763126,-73.965269
3 Ave & E 62 St,6762.04,40.763125,-73.965268
Pearl St & Hanover Square,4993.02,40.704717,-74.00926
Pearl St & Hanover Square,4993.02,40.7047177,-74.00926027
Pearl St & Hanover Square,4993.02,40.704718,-74.00926
Grand St & Havemeyer St,5267.08,40.71286844,-73.95698119
Grand St & Havemeyer St,5267.08,40.712868,-73.956981
Bank St & Washington St,5964.01,40.736196,-74.008592
Bank St & Washington St,5964.01,40.736197,-74.008592
Bank St & Washington St,5964.01,40.7361967,-74.00859207
E 56 St & 3 Ave,6691.11,40.759345,-73.967597
E 56 St & 3 Ave,6691.11,40.75934501,-73.96759673
E 56 St & 3 Ave,6691.11,40.759345,-73.967596
W 95 St & Broadway,7541.01,40.7937704,-73.971888
W 95 St & Broadway,7541.01,40.79377,-73.971888
W 56 St & 10 Ave,6955.01,40.768254,-73.988639
W 46 St & 11 Ave,6795.01,40.763414,-73.996674
W 46 St & 11 Ave,6795.01,40.76341379,-73.99667444
W 46 St & 11 Ave,6795.01,40.763413,-73.996674
Fulton St & William St,5137.11,40.70960089363537,-74.00655090808868
Fulton St & William St,5137.11,40.709559,-74.006536
Fulton St & William St,5137.11,40.70955958,-74.00653609
Fulton St & William St,5137.11,40.709601,-74.006551
3 St & Prospect Park West,3865.05,40.668132,-73.97363831
3 St & Prospect Park West,3865.05,40.668132,-73.973638
E 81 St & 2 Ave,7121.05,40.774779,-73.954274
E 81 St & 2 Ave,7121.05,40.77477944895728,-73.95427465438843
E 81 St & 2 Ave,7121.05,40.774779,-73.954275
Perry St & Greenwich Ave,5955.12,40.735918,-74.000939
Riverside Dr & W 104 St,7623.13,40.8013434,-73.9711457439
Riverside Dr & W 104 St,7623.13,40.801343,-73.971146
Riverside Dr & W 104 St,7623.13,40.801343,-73.971145
Bergen St & Smith St,4446.01,40.6867443,-73.99063168
Bergen St & Smith St,4446.01,40.686744,-73.990632
Bergen St & Smith St,4446.01,40.686744,-73.990631
Pike St & Monroe St,5159.04,40.71173107,-73.99193043
Pike St & Monroe St,5159.04,40.711731,-73.99193
E 55 St & 2 Ave,6650.07,40.757973,-73.966033
E 55 St & 2 Ave,6650.07,40.75797322,-73.96603308
Broadway & W 36 St,6441.01,40.75097711,-73.98765428
Broadway & W 36 St,6441.01,40.750977,-73.987654
Riverside Dr & W 82 St,7388.1,40.78720869,-73.98128127
Riverside Dr & W 82 St,7388.1,40.787208,-73.981281
Riverside Dr & W 82 St,7388.10,40.787209,-73.981281
Pike St & E Broadway,5270.05,40.714067,-73.992939
Pike St & E Broadway,5270.05,40.71406667,-73.99293911
Pike St & E Broadway,5270.05,40.714066,-73.992939
E 53 St & Madison Ave,6659.03,40.759711,-73.974023
E 53 St & Madison Ave,6659.03,40.75971,-73.974023
E 53 St & Madison Ave,6659.03,40.7597108,-73.97402311
Court St & State St,4488.08,40.690237,-73.99203
Court St & State St,4488.08,40.690238,-73.992031
Court St & State St,4488.08,40.6902375,-73.99203074
Albany St & Greenwich St,5145.02,40.709267,-74.013247
E 51 St & 1 Ave,6532.06,40.754557,-73.96593
E 51 St & 1 Ave,6532.06,40.75455731,-73.96592976
E 51 St & 1 Ave,6532.06,40.754557,-73.965929
Franklin St & W Broadway,5430.08,40.719116,-74.006667
Franklin St & W Broadway,5430.08,40.71911552,-74.00666661
Franklin St & W Broadway,5430.08,40.719115,-74.006666
E 47 St & 2 Ave,6498.10,40.75323098,-73.97032517
E 47 St & 2 Ave,6498.1,40.75323,-73.970325
E 47 St & 2 Ave,6498.10,40.753231,-73.970325
W 84 St & Broadway,7409.08,40.7867947,-73.977112
W 84 St & Broadway,7409.08,40.786794,-73.977112
W 84 St & Broadway,7409.08,40.786795,-73.977112
E 97 St & Madison Ave,7393.09,40.787801,-73.953559
E 3 St & 1 Ave,5553.03,40.72467721,-73.98783413
E 3 St & 1 Ave,5553.03,40.724677,-73.987834
St. Nicholas Ave & W 126 St,7756.1,40.8114323,-73.9518776
St. Nicholas Ave & W 126 St,7756.10,40.811432,-73.951877
St. Nicholas Ave & W 126 St,7756.10,40.811432,-73.951878
E 16 St & Irving Pl,5938.11,40.735367055605394,-73.98797392845154
E 16 St & Irving Pl,5938.11,40.735367,-73.987973
E 16 St & Irving Pl,5938.11,40.735367,-73.987974
Hope St & Union Ave,5187.03,40.71167351,-73.95141312
Hope St & Union Ave,5187.03,40.711673,-73.951413
Hope St & Union Ave,5187.03,40.711674,-73.951413
Old Fulton St,4903.08,40.70277159,-73.99383605
Old Fulton St,4903.08,40.702772,-73.993836
Old Fulton St,4903.08,40.702771,-73.993836
E 14 St & Avenue B,5736.09,40.72938685,-73.97772429
E 14 St & Avenue B,5736.09,40.729386,-73.977724
E 14 St & Avenue B,5736.09,40.729387,-73.977724
Fulton St & Adams St,4637.06,40.692418,-73.989494
Fulton St & Adams St,4637.06,40.69241829257847,-73.98949474096298
Fulton St & Adams St,4637.06,40.692418,-73.989495
N 12 St & Bedford Ave,5450.04,40.72079821,-73.95484712
N 12 St & Bedford Ave,5450.04,40.720798,-73.954847
Watts St & Greenwich St,5578.02,40.724055,-74.009659
Watts St & Greenwich St,5578.02,40.72405549,-74.00965965
Watts St & Greenwich St,5578.02,40.724055,-74.00966
Division St & Bowery,5270.08,40.714193,-73.996732
E 48 St & 3 Ave,6541.03,40.7546011026,-73.971878855
E 48 St & 3 Ave,6541.03,40.754601,-73.971878
E 48 St & 3 Ave,6541.03,40.754601,-73.971879
Bergen St & Vanderbilt Ave,4157.10,40.6794388,-73.9680438
Bergen St & Vanderbilt Ave,4157.1,40.679438,-73.968043
Bergen St & Vanderbilt Ave,4157.1,40.679439,-73.968044
Centre St & Worth St,5279.03,40.714948,-74.002344
Centre St & Worth St,5279.03,40.714948,-74.002345
Centre St & Worth St,5279.03,40.71494807,-74.00234482
St Nicholas Ave & Manhattan Ave,7723.01,40.809725,-73.953149
E 58 St & Madison Ave,6839.04,40.763025,-73.972095
E 58 St & Madison Ave,6839.04,40.76302594280519,-73.97209525108337
E 58 St & Madison Ave,6839.04,40.763026,-73.972095
E 58 St & 1 Ave (NW Corner),6723.10,40.759125,-73.962658
E 89 St & 3 Ave,7265.10,40.7806284,-73.9521667
E 89 St & 3 Ave,7265.10,40.780628,-73.952166
E 89 St & 3 Ave,7265.1,40.780628,-73.952167
Kent Ave & S 11 St,5062.01,40.707645,-73.968415
Kent Ave & S 11 St,5062.01,40.707644944175705,-73.96841526031494
Kent Ave & S 11 St,5062.01,40.707644,-73.968415
Spruce St & Nassau St,5137.1,40.711463,-74.005524
Spruce St & Nassau St,5137.1,40.711464,-74.005524
1 Ave & E 44 St,6379.03,40.75001986,-73.96905301
1 Ave & E 44 St,6379.03,40.750019,-73.969053
1 Ave & E 44 St,6379.03,40.75002,-73.969053
Bond St & Fulton St,4479.06,40.689622,-73.983043
Bond St & Fulton St,4479.06,40.689621,-73.983042
Bond St & Fulton St,4479.06,40.68962188790333,-73.98304268717766
St James Pl & Oliver St,5238.05,40.713079,-73.998511
St James Pl & Oliver St,5238.05,40.713079,-73.998512
St James Pl & Oliver St,5238.05,40.71307916,-73.99851193
Leonard St & Church St,5359.11,40.717571,-74.005549
Clinton Ave & Myrtle Ave,4651.02,40.693261,-73.968896
W Broadway & W Houston St,5644.05,40.726378,-74.000472
Stagg St & Union Ave,5117.05,40.70877084,-73.95095259
Stagg St & Union Ave,5117.05,40.70877,-73.950952
Stagg St & Union Ave,5117.05,40.708771,-73.950953
E 81 St & York Ave,7084.12,40.7728384,-73.94989233
E 81 St & York Ave,7084.12,40.772838,-73.949892
E 77 St & 3 Ave,7092.06,40.77314236,-73.95856158
E 77 St & 3 Ave,7092.06,40.773142,-73.958562
E 77 St & 3 Ave,7092.06,40.773142,-73.958561
Schermerhorn St & Bond St,4479.08,40.688417,-73.984516
Schermerhorn St & Bond St,4479.08,40.688417427540834,-73.98451656103134
Schermerhorn St & Bond St,4479.08,40.688417,-73.984517
E 40 St & 5 Ave,6474.11,40.752062307,-73.9816324043
E 40 St & 5 Ave,6474.11,40.752062,-73.981632
W 10 St & Washington St,5847.06,40.73342399437081,-74.00851495563984
W 10 St & Washington St,5847.06,40.733423,-74.008514
W 10 St & Washington St,5847.06,40.733424,-74.008515
E 88 St & 1 Ave,7235.13,40.778301,-73.948813
E 88 St & 1 Ave,7235.13,40.778301,-73.9488134
W 87 St & West End Ave,7484.05,40.789622,-73.97757
Franklin St & Dupont St,5944.01,40.73564,-73.95866
Graham Ave & Conselyea St,5291.05,40.715143,-73.944507
Lafayette Ave & Fort Greene Pl,4395.04,40.68691865,-73.976682
Lafayette Ave & Fort Greene Pl,4395.04,40.686918,-73.976682
Lafayette Ave & Fort Greene Pl,4395.04,40.686919,-73.976682
Clinton St\t& Cherry St,5190.09,40.711471394469264,-73.98672603070736
Clinton St\t& Cherry St,5190.09,40.711471,-73.986726
E 91 St & Park Ave,7344.05,40.7835016,-73.955327
E 91 St & Park Ave,7344.05,40.783501,-73.955327
E 91 St & Park Ave,7344.05,40.783502,-73.955327
W 87 St & Amsterdam Ave,7458.03,40.78839,-73.9747
DeKalb Ave & Vanderbilt Ave,4461.04,40.68940747,-73.96885458
DeKalb Ave & Vanderbilt Ave,4461.04,40.689407,-73.968854
DeKalb Ave & Vanderbilt Ave,4461.04,40.689407,-73.968855
W 110 St & Amsterdam Ave,7646.04,40.802692,-73.96295
7 Ave & Park Pl,4125.07,40.677614,-73.973242
7 Ave & Park Pl,4125.07,40.6776147,-73.97324283
7 Ave & Park Pl,4125.07,40.677615,-73.973243
W 52 St & 6 Ave,6740.01,40.76132983124814,-73.97982001304626
W 52 St & 6 Ave,6740.01,40.76133,-73.97982
W 52 St & 6 Ave,6740.01,40.761329,-73.97982
E 84 St & Park Ave,7243.04,40.778626,-73.95772
E 84 St & Park Ave,7243.04,40.77862688,-73.95772073
E 84 St & Park Ave,7243.04,40.778627,-73.957721
Central Park W & W 103 St,7577.27,40.79558954105342,-73.96188408136368
Central Park W & W 103 St,7577.27,40.79603684159984,-73.96158903853575
Central Park W & W 103 St,7577.27,40.796036,-73.961589
Central Park W & W 103 St,7577.27,40.79559,-73.961884
E 65 St & 2 Ave,6860.12,40.764718,-73.96222
E 65 St & 2 Ave,6860.12,40.76471851944339,-73.96222069859505
E 65 St & 2 Ave,6860.12,40.764719,-73.962221
Jay St & York St,4895.09,40.70140317257725,-73.98672670125961
Jay St & York St,4895.09,40.701403,-73.986727
Jay St & York St,4895.09,40.701403,-73.986726
E 43 St & 2 Ave,6422.08,40.75022392,-73.97121414
E 43 St & 2 Ave,6422.08,40.750223,-73.971214
E 43 St & 2 Ave,6422.08,40.750224,-73.971214
Lawrence St & Willoughby St,4596.09,40.692361,-73.986317
Lawrence St & Willoughby St,4596.09,40.69236178,-73.98631746
Lawrence St & Willoughby St,4596.09,40.692362,-73.986317
6 Ave & Canal St,5500.07,40.72243797,-74.00566443
6 Ave & Canal St,5500.07,40.722437,-74.005664
6 Ave & Canal St,5500.07,40.722438,-74.005664
E 44 St & Lexington Ave,6464.09,40.752643,-73.974996
Adam Clayton Powell Blvd & W 126 St,7738.04,40.80949534777948,-73.94776493310928
Adam Clayton Powell Blvd & W 126 St,7738.04,40.809495,-73.947764
Adam Clayton Powell Blvd & W 126 St,7738.04,40.809495,-73.947765
E 63 St & 3 Ave,6830.02,40.763954,-73.9646
Lenox Ave & W 117 St,7655.22,40.802557,-73.949078
Lenox Ave & W 117 St,7655.22,40.8025566,-73.9490782
Lenox Ave & W 117 St,7655.22,40.802556,-73.949078
Broadway & W 38 St,6560.15,40.7529728216068,-73.98734897375107
Broadway & W 38 St,6441.05,40.752996,-73.987216
Broadway & W 38 St,6560.15,40.752973,-73.987349
Broadway & W 38 St,6441.05,40.75299641,-73.98721619
E 76 St & Park Ave,7128.08,40.773763,-73.96222088
E 76 St & Park Ave,7128.08,40.773763,-73.96222
E 76 St & Park Ave,7128.08,40.773763,-73.962221
Scholes St & Manhattan Ave,5108.01,40.70870368,-73.9448625
Scholes St & Manhattan Ave,5108.01,40.708703,-73.944862
Scholes St & Manhattan Ave,5108.01,40.708704,-73.944863
E 54 St & 1 Ave,6608.09,40.756265,-73.964179
W 47 St & 6 Ave,6667.04,40.758397,-73.98255
Barclay St & Church St,5216.04,40.712912,-74.010202
Barclay St & Church St,5216.04,40.71291224,-74.01020234
1 Ave & E 94 St,7286.05,40.781721,-73.94594
1 Ave & E 94 St,7286.05,40.7817212,-73.94594
DeKalb Ave & S Portland Ave,4546.04,40.68981,-73.974931
DeKalb Ave & S Portland Ave,4546.04,40.68981035,-73.97493121
Prospect Park West & 8 St,3722.04,40.66514681533792,-73.97637605667114
Prospect Park West & 8 St,3722.04,40.665146,-73.976376
Prospect Park West & 8 St,3722.04,40.665147,-73.976376
Park Ave & E 124 St,7682.01,40.8045555,-73.9396861
Park Ave & E 124 St,7682.01,40.804555,-73.939686
Park Ave & E 124 St,7682.01,40.804556,-73.939686
E 11 St & 3 Ave,5788.16,40.73127,-73.98849
46 Ave & 5 St,6286.02,40.74731,-73.95451
E 44 St & 2 Ave,6422.09,40.75118387463277,-73.97138714790344
E 44 St & 2 Ave,6422.09,40.751183,-73.971387
E 44 St & 2 Ave,6422.09,40.751184,-73.971387
3 Ave & Schermerhorn St,4437.01,40.686832,-73.979677
3 Ave & Schermerhorn St,4437.01,40.68683208,-73.9796772
E 5 St & Cooper Sq,5712.12,40.72769,-73.990993
E 27 St & Park Ave S,6131.13,40.742751,-73.984715
E 27 St & Park Ave S,6131.13,40.74275179648995,-73.9847157150507
E 27 St & Park Ave S,6131.13,40.742752,-73.984716
Riverside Dr & W 91 St,7524.16,40.79313480986663,-73.97700369358063
Riverside Dr & W 91 St,7524.16,40.793135,-73.977004
Riverside Dr & W 91 St,7524.16,40.793134,-73.977003
Frederick Douglass Blvd & W 115 St,7658.13,40.8038654,-73.9559308
Frederick Douglass Blvd & W 115 St,7658.13,40.803865,-73.955931
Frederick Douglass Blvd & W 115 St,7658.13,40.803865,-73.95593
W 35 St & 9 Ave,6569.09,40.75414519263519,-73.9960889518261
W 35 St & 9 Ave,6569.09,40.754145,-73.996088
W 35 St & 9 Ave,6569.09,40.754145,-73.996089
Cliff St & Fulton St,5065.14,40.70838,-74.00495
E 72 St & Park Ave,6998.08,40.77118287540658,-73.96409422159195
E 72 St & Park Ave,6998.08,40.771183,-73.964094
E 72 St & Park Ave,6998.08,40.771182,-73.964094
W 36 St & 7 Ave,6483.06,40.752149,-73.989539
E 110 St & Madison Ave,7587.14,40.7961535,-73.94782145
E 110 St & Madison Ave,7587.14,40.796153,-73.947821
E 110 St & Madison Ave,7587.14,40.796154,-73.947821
Broadway & W 56 St,6847.02,40.7652654,-73.98192338
Broadway & W 56 St,6847.02,40.765265,-73.981923
Berkeley Pl & 7 Ave,4051.01,40.675146838709786,-73.97523209452629
Berkeley Pl & 7 Ave,4051.01,40.675146,-73.975232
Berkeley Pl & 7 Ave,4051.01,40.675147,-73.975232
W 74 St & Columbus Ave,7230.1,40.778566,-73.977549
W 74 St & Columbus Ave,7230.1,40.7785669,-73.97754961
W 74 St & Columbus Ave,7230.10,40.778567,-73.97755
Washington St & Barrow St,5847.08,40.731911,-74.008769
Washington St & Barrow St,5847.08,40.73191132323174,-74.008769094944
E 56 St & Madison Ave,6732.01,40.761573,-73.972628
12 Ave & W 125 St,7886.02,40.818299,-73.960405
Atlantic Ave & Fort Greene Pl,4354.07,40.683826,-73.976323
Atlantic Ave & Fort Greene Pl,4354.07,40.68382604,-73.97632328
E 9 St & 5 Ave,5872.10,40.73275887045087,-73.99581670761108
E 9 St & 5 Ave,5872.1,40.732758,-73.995816
E 9 St & 5 Ave,5872.10,40.732759,-73.995817
W 50 St & 10 Ave,6890.06,40.76473420006519,-73.99194359779358
